chrom	classifiedWinEnd	Species	classifiedWinStart.x	beta	sample.x	classifiedWinStart.y	bigWinRange	pi	theta	TajimaD	distVar	distSkew	distKurt	nDiplos	H1	H12	H2.H1	ZnS	omega	sample.y	NORMPOS
IV	12150000	C.elegans	12100000	0.0774525	CE	12050001	12100001-12200000	7.98126558558398e-05	4.97400632863306e-05	1.83815616370353	5.81933510166322e-09	0.203882390241317	-1.73132712189016	6	0.255102040816327	0.438775510204082	0.595	-0.020268269	1.15830827152509	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.684152439299068
IV	12150000	C.remanei	12100000	1.47237	CR	12050001	12100001-12200000	0.0185047601801155	0.0172629537493874	0.284735624111202	6.94932876482884e-05	-0.89852517436733	1.1523159095021	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07093326	1.71090097954248	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.471094622670074
IV	12250000	C.elegans	12200000	0.0264899	CE	12150001	12200001-12300000	0.000163354023349094	0.000101951651100079	2.01082784233637	3.0589948086519e-08	0.189721876185244	-1.90806143059417	8	0.221938775510204	0.38265306122449	0.53448275862069	0.004956758	2.12420545111315	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.689783323573134
IV	12250000	C.remanei	12200000	1.4412	CR	12150001	12200001-12300000	0.016710113146972	0.0167379097817492	-0.00657599627258726	0.00010914779505407	-0.739140511314328	0.197323704420363	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.067437835	1.28910059915908	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.474971944667358
IV	12350000	C.elegans	12300000	0.247287	CE	12250001	12300001-12400000	0.000223314481395418	0.000119124777203653	2.94592798028429	5.59365137646643e-08	0.189572537363361	-1.93856012290693	4	0.313775510204082	0.543367346938776	0.59349593495935	-0.01107108	4.43583903860963	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.6954142078472
IV	12350000	C.remanei	12300000	1.29727	CR	12250001	12300001-12400000	0.0146080017850756	0.0134865195475194	0.329138232447052	7.5022553083254e-05	-1.09478311731454	0.40504241893721	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07026844	3.53378752740816	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.478849266664643
IV	12450000	C.elegans	12400000	0.597491	CE	12350001	12400001-12500000	0.000335803309593632	0.000164586898548793	3.5529727252991	1.41981738067653e-07	0.191345949293976	-1.96338672768879	2	0.563775510204082	1	0.183257918552036	0.01607271	1.00000005553548	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.701045092121267
IV	12450000	C.remanei	12400000	1.36186	CR	12350001	12400001-12500000	0.0168210344090841	0.0152993909129765	0.393824774152112	8.39458944522057e-05	-0.624631585496228	-0.10954881006617	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06877889	1.99625717770247	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.482726588661927
IV	1250000	C.elegans	1200000	3.44072	CE	1150001	1200001-1300000	0.00108340779579309	0.000652290158703787	2.3537187877642	1.16452863131462e-06	0.187536237459146	-1.92393836539795	16	0.183673469387755	0.267857142857143	0.159722222222222	0.3200176	12.4070401837286	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.07038605342583
IV	12550000	C.elegans	12500000	0.704431	CE	12450001	12500001-12600000	0.000307184975824654	0.000158510416772872	3.22651242082143	1.17953922137105e-07	0.190162918922231	-1.96128147529077	6	0.270408163265306	0.494897959183674	0.429245283018868	0.19560136	1.04274073310373	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.706675976395333
IV	12550000	C.remanei	12500000	0.953917	CR	12450001	12500001-12600000	0.0168006234430067	0.0154921480566755	0.334447889286668	3.68486302037495e-05	-0.736380745847919	0.322490965264905	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.032900713	1.44375257001192	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.486603910659212
IV	12650000	C.elegans	12600000	0.789049	CE	12550001	12600001-12700000	0.00041136620974798	0.000206693894610813	3.42328873699115	2.03304755898116e-07	0.190593399644404	-1.96149785603611	7	0.252551020408163	0.436224489795918	0.590909090909091	0.008662023	1.04059906922049	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.7123068606694
IV	12650000	C.remanei	12600000	0.876419	CR	12550001	12600001-12700000	0.0175675651837472	0.0163136212883728	0.304374315316166	2.96250203310014e-05	-0.579897548037361	0.245055292896943	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.034209225	1.13337304083854	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.490481232656496
IV	12750000	C.elegans	12700000	1.00058	CE	12650001	12700001-12800000	0.000585306457072486	0.000291128804892106	3.54949502026435	4.18965323076051e-07	0.191253538266269	-1.96267712322053	5	0.283163265306122	0.512755102040816	0.54954954954955	0.2797149	1.00271491653651	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.717937744943466
IV	12750000	C.remanei	12700000	1.32019	CR	12650001	12700001-12800000	0.021229795515607	0.0193716873054934	0.379848959547526	2.84535142803767e-05	-0.875575922491549	-0.035128271934548	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.02119238	1.13088300165727	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.494358554653781
IV	12850000	C.elegans	12800000	8.9441	CE	12750001	12800001-12900000	0.00207561549705154	0.00104626852521886	3.5309903102126	5.28348055791136e-06	0.190964288163016	-1.96262331702743	19	0.112244897959184	0.153061224489796	0.272727272727273	0.031679202	3.4849545400138	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.723568629217532
IV	12850000	C.remanei	12800000	0.842363	CR	12750001	12800001-12900000	0.017033173534553	0.0164783963875127	0.133305249463777	2.20124980722914e-05	-0.939739224280918	0.450780447863231	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.06038489	1.12000762185482	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.498235876651066
IV	12950000	C.elegans	12900000	9.60982	CE	12850001	12900001-13000000	0.000295569410040584	0.00015546396882574	3.09510561824557	1.89897546365107e-08	0.184206941614183	-1.43754193365578	9	0.229591836734694	0.436224489795918	0.55	0.040258657	1.69305904667999	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.729199513491599
IV	12950000	C.remanei	12900000	0.775585	CR	12850001	12900001-13000000	0.017799982169057	0.01732388763259	0.108822442791699	2.74674418248146e-05	-0.578380591009072	-0.618718177471015	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.047406904	1.08355316584937	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.50211319864835
IV	13050000	C.elegans	13000000	0.35423	CE	12950001	13000001-13100000	0.000123869808726181	6.07121700698717e-05	3.33076670406826	1.93193930395604e-08	0.191345949293976	-1.96338672768879	2	0.563775510204082	1	0.183257918552036	-0.03623183	1.00000001882286	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.734830397765665
IV	13050000	C.remanei	13000000	2.54021	CR	12950001	13000001-13100000	0.0224460463496194	0.0191672676986551	0.677473692897393	3.22400184622786e-05	-0.437176492970119	-0.972182810041439	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.046533573	1.45078004024651	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.505990520645635
IV	13150000	C.elegans	13100000	1.12123	CE	13050001	13100001-13200000	0.000710196223997558	0.000356405160649633	3.4869437849949	5.40226661837185e-07	0.190250629838724	-1.95443019124223	5	0.339285714285714	0.589285714285714	0.263157894736842	0.7301615	1.42303153945021	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.740461282039731
IV	13150000	C.remanei	13100000	1.36004	CR	13050001	13100001-13200000	0.0158643594868312	0.0141332913226423	0.484996204039812	2.56749208246719e-05	-1.17089904864851	2.04087004681554	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.02044442	1.4911033638403	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.509867842642919
IV	13250000	C.elegans	13200000	1.6312	CE	13150001	13200001-13300000	0.000625909617325926	0.000325277361646327	3.23342389597631	4.26966183422792e-07	0.179592631840589	-1.9190859668495	8	0.176020408163265	0.283163265306122	0.644927536231884	0.14502145	1.05198209581944	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.746092166313798
IV	13250000	C.remanei	13200000	1.37369	CR	13150001	13200001-13300000	0.0183659418893333	0.0159583788846609	0.597409468239677	2.09569601306915e-05	-0.863225853114952	-0.0164973262715167	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.03452638	1.11902816746077	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.513745164640204
IV	13350000	C.elegans	13300000	1.91111	CE	13250001	13300001-13400000	0.000682538643022512	0.000350933382402965	3.32444219301179	5.8119189091366e-07	0.190848027507605	-1.96198758723541	8	0.400510204081633	0.573979591836735	0.0796178343949045	-0.006322012	1.42298943365557	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.751723050587864
IV	13350000	C.remanei	13300000	0.788557	CR	13250001	13300001-13400000	0.0171725960971805	0.0170067035939929	0.038627810020748	1.57972371770566e-05	-0.976361227681226	-0.298243501720062	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.0043474324	1.12921533666583	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.517622486637488
IV	13450000	C.elegans	13400000	1.84266	CE	13350001	13400001-13500000	0.000915720237042788	0.000534818968935702	2.52091485400185	7.52761218526037e-07	0.191682083083293	-1.911839159702	25	0.0459183673469388	0.0612244897959184	0.75	0.01132648	1.75448309635101	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.757353934861931
IV	13450000	C.remanei	13400000	0.938102	CR	13350001	13400001-13500000	0.0168641706104019	0.0154745666813425	0.355621659231468	1.49958752346485e-05	-1.13335592348103	0.669666895425774	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.011943215	1.19421749879646	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.521499808634773
IV	1350000	C.elegans	1300000	1.16913	CE	1250001	1300001-1400000	0.0011768482502943	0.000633290485761561	3.04773937448596	1.5892838239315e-06	0.189442121772179	-1.95961196299414	22	0.0561224489795918	0.0790816326530612	0.795454545454545	-0.004796541	37.6841766536699	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.0760169376998964
IV	13550000	C.elegans	13500000	1.72186	CE	13450001	13500001-13600000	0.00053897138615604	0.00032827489764635	2.25264714989164	4.17685836477128e-07	0.193667313569962	-1.95319022784857	21	0.0637755102040816	0.0943877551020408	0.68	0.25614572	30.617400903913	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.762984819135997
IV	13550000	C.remanei	13500000	1.59605	CR	13450001	13500001-13600000	0.0161526285280136	0.0142759031893787	0.520568308866327	1.62616495231094e-05	-0.440274250837152	-0.712915874921824	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.01756887	1.20572338295431	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.525377130632057
IV	13650000	C.elegans	13600000	0.934097	CE	13550001	13600001-13700000	0.000111938919573722	7.08706390587258e-05	1.87828475791755	1.38333081654846e-08	0.188543096451294	-1.89404944325428	13	0.221938775510204	0.344387755102041	0.172413793103448	0.19932443	3.01992113328139	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.768615703410063
IV	13750000	C.elegans	13700000	1.52693	CE	13650001	13700001-13800000	0.00025820155375854	0.000131765607348168	3.25066303819877	8.23527058298809e-08	0.190339982493778	-1.96176056122637	7	0.38265306122449	0.627551020408163	0.146666666666667	0.4800564	2.87635889139627	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.77424658768413
IV	13750000	C.remanei	13700000	1.66846	CR	13650001	13700001-13800000	0.0123772942681721	0.011572606481176	0.275312311599657	1.5173069830772e-05	-0.446623592492641	-0.523985039716103	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.054396667	1.30425191713189	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.533131774626627
IV	13850000	C.elegans	13800000	3.34523	CE	13750001	13800001-13900000	0.00102115549393536	0.000527492197072976	3.32534742965038	1.15230076741012e-06	0.173730539684102	-1.88998934379207	13	0.173469387755102	0.275510204081633	0.264705882352941	0.4274498	1.03956892916727	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.779877471958196
IV	13850000	C.remanei	13800000	1.70834	CR	13750001	13800001-13900000	0.0148698710495332	0.013110495079742	0.531404943066998	1.91525662632569e-05	-0.428722741994169	-0.210129245251668	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07876074	1.35687799517188	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.537009096623911
IV	13950000	C.elegans	13900000	0.50908	CE	13850001	13900001-14000000	0.000439543913376353	0.000223217493383466	3.36229101758708	2.05727745000135e-07	0.190836233279744	-1.9396276126386	10	0.183673469387755	0.298469387755102	0.4375	0.105140395	1.27076908109007	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.785508356232263
IV	13950000	C.remanei	13900000	1.15617	CR	13850001	13900001-14000000	0.0122761908921324	0.0115512809783394	0.24847351638545	8.71628490653781e-06	-0.733760255164158	-0.269052259604804	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.052070435	1.12485756587676	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.540886418621196
IV	14050000	C.elegans	14000000	4.85203	CE	13950001	14000001-14100000	0.00113429878821866	0.000567431544764479	3.5602172369625	1.61014216533791e-06	0.191512612479915	-1.96219192825115	10	0.219387755102041	0.35969387755102	0.296511627906977	0.2267769	1.01549368553102	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.791139240506329
IV	14050000	C.remanei	14000000	1.07911	CR	13950001	14000001-14100000	0.0124527936066887	0.0118456373823526	0.202949238978462	1.38880895682453e-05	-0.774197487137709	-0.256616821004366	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.023729904	1.40326936673841	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.54476374061848
IV	14150000	C.elegans	14100000	1.6569	CE	14050001	14100001-14200000	0.00109712404540103	0.000548154445703473	3.56532053725268	1.49255804987883e-06	0.190865187892112	-1.96262637003894	11	0.25765306122449	0.471938775510204	0.287128712871287	0.07046637	1.03170512178313	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.796770124780396
IV	14150000	C.remanei	14100000	1.17718	CR	14050001	14100001-14200000	0.00906439230055811	0.00848636791144717	0.269462514882996	1.0752896488342e-05	-1.11232755869191	3.01064700980346	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.032099046	1.2991157953182	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.548641062615765
IV	14250000	C.elegans	14200000	1.92781	CE	14150001	14200001-14300000	0.000875295881774431	0.000448174279307756	3.37279324216793	5.81340256973796e-07	0.189588698131251	-1.95145112950051	25	0.0433673469387755	0.0535714285714286	0.882352941176471	0.06017075	1.12480037735054	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.802401009054462
IV	14250000	C.remanei	14200000	0.85462	CR	14150001	14200001-14300000	0.00941556749047712	0.0087562542775833	0.298090054997931	7.90605156957098e-06	-0.497721652658002	-1.04562405291047	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.062121198	1.38681885411378	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.552518384613049
IV	14350000	C.elegans	14300000	1.46787	CE	14250001	14300001-14400000	0.000629240309900176	0.000308336871504384	3.6667745105745	4.97580492008436e-07	0.191308718168647	-1.96335156931324	3	0.517857142857143	0.931122448979592	0.201970443349754	-0.007839258	1.00047459430361	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.808031893328528
IV	14350000	C.remanei	14300000	1.4699	CR	14250001	14300001-14400000	0.0115054937909349	0.010533185168025	0.365473123940126	1.32136932140789e-05	-0.915985518846943	1.14923797091225	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.025845595	1.13202661095894	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.556395706610334
IV	14450000	C.elegans	14400000	6.06082	CE	14350001	14400001-14500000	0.00110501731246619	0.000558466573503693	3.48609274996018	1.4007983941052e-06	0.187732122510745	-1.95639290101998	18	0.112244897959184	0.204081632653061	0.590909090909091	0.31833407	1.13128458315671	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.813662777602595
IV	14450000	C.remanei	14400000	0.888498	CR	14350001	14400001-14500000	0.010691697744993	0.00995088565979337	0.294740230050139	1.23245670551533e-05	-1.28765922731017	2.57128367114358	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.09887282	1.50761576563042	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.560273028607618
IV	1450000	C.elegans	1400000	1.67717	CE	1350001	1400001-1500000	0.00152217619395045	0.000766079528567273	3.51333177776305	2.8132560723412e-06	0.19075891895271	-1.96250516941834	17	0.114795918367347	0.206632653061224	0.6	0.016893592	1.03784396082502	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.0816478219739628
IV	14550000	C.elegans	14500000	3.52537	CE	14450001	14500001-14600000	0.00130683287814322	0.000823526894352315	2.1023755775446	1.13302376032683e-06	0.175155676226871	-1.45691688832599	19	0.0841836734693878	0.135204081632653	0.621212121212121	0.0423295	1.31602138479701	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.819293661876661
IV	14550000	C.remanei	14500000	0.90015	CR	14450001	14500001-14600000	0.0142749818098958	0.0133997213801415	0.258628790808773	1.1920465741473e-05	-0.742698018900667	-0.305293227458501	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.085491315	1.07441975538822	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.564150350604903
IV	14650000	C.elegans	14600000	1.39106	CE	14550001	14600001-14700000	0.00106670803923891	0.000533849369887109	3.5579440916992	1.3807174980996e-06	0.191193144532327	-1.96266796154125	20	0.0663265306122449	0.0969387755102041	0.692307692307692	0.31097335	1.00721165371656	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.824924546150728
IV	14650000	C.remanei	14600000	0.954892	CR	14550001	14600001-14700000	0.0114866014715093	0.0112162653160068	0.0954201803080416	1.46560908867951e-05	-1.33885781654112	2.32431297105483	14	0.0714285714285714	0.0816326530612245	0.928571428571428	0.07259111	1.08716962574458	CR_WILD_population14_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.568027672602187
IV	14750000	C.elegans	14700000	1.28538	CE	14650001	14700001-14800000	0.000884888972770881	0.00043731916323918	3.62970487243078	9.71345609535962e-07	0.191273282515397	-1.96278495811667	7	0.270408163265306	0.454081632653061	0.320754716981132	0.1359723	1.00856294615999	CE_population_filt_snps_5-100_0.5_fin.NOPHASE.IV	0.830555430424794
