CHR	POS	CM	Type	MB	chr
IV	12198455	14.414	Maternal	12.198455	IV
IV	12198464	14.414	Maternal	12.198464	IV
IV	12222422	14.414	Maternal	12.222422	IV
IV	12222470	14.414	Maternal	12.22247	IV
IV	12254606	14.414	Maternal	12.254606	IV
IV	12254621	14.414	Maternal	12.254621	IV
IV	12257358	14.414	Maternal	12.257358	IV
IV	12257397	14.414	Maternal	12.257397	IV
IV	12281235	14.414	Maternal	12.281235	IV
IV	12281247	14.414	Maternal	12.281247	IV
IV	12283907	14.414	Maternal	12.283907	IV
IV	12283921	14.414	Maternal	12.283921	IV
IV	12284957	14.414	Maternal	12.284957	IV
IV	12351122	14.414	Maternal	12.351122	IV
IV	12351137	14.414	Maternal	12.351137	IV
IV	12351335	14.414	Maternal	12.351335	IV
IV	12351350	14.414	Maternal	12.35135	IV
IV	12351419	14.414	Maternal	12.351419	IV
IV	12351434	14.414	Maternal	12.351434	IV
IV	12385918	14.414	Maternal	12.385918	IV
IV	12404556	14.414	Maternal	12.404556	IV
IV	12430219	14.414	Maternal	12.430219	IV
IV	12430276	14.414	Maternal	12.430276	IV
IV	12452988	14.414	Maternal	12.452988	IV
IV	12453027	14.414	Maternal	12.453027	IV
IV	12459349	14.414	Maternal	12.459349	IV
IV	12459412	14.414	Maternal	12.459412	IV
IV	12475749	14.414	Maternal	12.475749	IV
IV	12475753	14.414	Maternal	12.475753	IV
IV	12492018	14.414	Maternal	12.492018	IV
IV	12492111	14.56	Maternal	12.492111	IV
IV	12530070	14.56	Maternal	12.53007	IV
IV	12530079	14.56	Maternal	12.530079	IV
IV	12530100	14.56	Maternal	12.5301	IV
IV	12530109	14.56	Maternal	12.530109	IV
IV	12530547	14.56	Maternal	12.530547	IV
IV	12535374	14.56	Maternal	12.535374	IV
IV	12535377	14.56	Maternal	12.535377	IV
IV	12535440	14.56	Maternal	12.53544	IV
IV	12538992	14.56	Maternal	12.538992	IV
IV	12538997	14.56	Maternal	12.538997	IV
IV	12539591	14.56	Maternal	12.539591	IV
IV	12556126	14.56	Maternal	12.556126	IV
IV	12556132	14.56	Maternal	12.556132	IV
IV	12556150	14.56	Maternal	12.55615	IV
IV	12556156	14.56	Maternal	12.556156	IV
IV	12558979	14.56	Maternal	12.558979	IV
IV	12565575	14.56	Maternal	12.565575	IV
IV	12571908	14.56	Maternal	12.571908	IV
IV	12578460	14.56	Maternal	12.57846	IV
IV	12582709	14.56	Maternal	12.582709	IV
IV	12582715	14.56	Maternal	12.582715	IV
IV	12582757	14.56	Maternal	12.582757	IV
IV	12582847	14.56	Maternal	12.582847	IV
IV	12582868	14.56	Maternal	12.582868	IV
IV	12582925	14.56	Maternal	12.582925	IV
IV	12586671	14.56	Maternal	12.586671	IV
IV	12586881	14.56	Maternal	12.586881	IV
IV	12586992	14.56	Maternal	12.586992	IV
IV	12587046	14.56	Maternal	12.587046	IV
IV	12587051	14.56	Maternal	12.587051	IV
IV	12587058	14.56	Maternal	12.587058	IV
IV	12587064	14.56	Maternal	12.587064	IV
IV	12614321	14.56	Maternal	12.614321	IV
IV	12631565	14.56	Maternal	12.631565	IV
IV	12658862	14.56	Maternal	12.658862	IV
IV	12725637	14.56	Maternal	12.725637	IV
IV	12763710	14.56	Maternal	12.76371	IV
IV	12768326	14.56	Maternal	12.768326	IV
IV	12773257	14.56	Maternal	12.773257	IV
IV	12773263	14.56	Maternal	12.773263	IV
IV	12773270	14.56	Maternal	12.77327	IV
IV	12773291	14.56	Maternal	12.773291	IV
IV	12794969	14.56	Maternal	12.794969	IV
IV	12815842	14.56	Maternal	12.815842	IV
IV	12827243	14.56	Maternal	12.827243	IV
IV	12827254	14.56	Maternal	12.827254	IV
IV	12827255	14.56	Maternal	12.827255	IV
IV	12827259	14.56	Maternal	12.827259	IV
IV	12827269	14.56	Maternal	12.827269	IV
IV	12827294	14.56	Maternal	12.827294	IV
IV	12827300	14.56	Maternal	12.8273	IV
IV	12836298	14.56	Maternal	12.836298	IV
IV	12866373	14.56	Maternal	12.866373	IV
IV	12866466	14.707	Maternal	12.866466	IV
IV	12875627	14.707	Maternal	12.875627	IV
IV	12875657	14.707	Maternal	12.875657	IV
IV	12875659	14.707	Maternal	12.875659	IV
IV	12875660	14.707	Maternal	12.87566	IV
IV	12876223	14.707	Maternal	12.876223	IV
IV	12876382	14.707	Maternal	12.876382	IV
IV	12876405	14.707	Maternal	12.876405	IV
IV	12876431	14.707	Maternal	12.876431	IV
IV	12876638	14.707	Maternal	12.876638	IV
IV	12876648	14.707	Maternal	12.876648	IV
IV	12876925	14.707	Maternal	12.876925	IV
IV	12881319	14.707	Maternal	12.881319	IV
IV	12889754	14.707	Maternal	12.889754	IV
IV	12889823	14.707	Maternal	12.889823	IV
IV	12924661	14.707	Maternal	12.924661	IV
IV	12935228	14.707	Maternal	12.935228	IV
IV	12944544	14.707	Maternal	12.944544	IV
IV	12973279	14.707	Maternal	12.973279	IV
IV	12973306	14.707	Maternal	12.973306	IV
IV	12979625	14.707	Maternal	12.979625	IV
IV	12979639	14.707	Maternal	12.979639	IV
IV	12983379	14.707	Maternal	12.983379	IV
IV	12986151	14.707	Maternal	12.986151	IV
IV	12986181	14.707	Maternal	12.986181	IV
IV	12986857	14.707	Maternal	12.986857	IV
IV	12997064	14.707	Maternal	12.997064	IV
IV	13002735	14.707	Maternal	13.002735	IV
IV	13063607	14.707	Maternal	13.063607	IV
IV	13063615	14.707	Maternal	13.063615	IV
IV	13063623	14.707	Maternal	13.063623	IV
IV	13063630	14.707	Maternal	13.06363	IV
IV	13066493	14.707	Maternal	13.066493	IV
IV	13066530	14.707	Maternal	13.06653	IV
IV	13124302	14.707	Maternal	13.124302	IV
IV	13132778	14.707	Maternal	13.132778	IV
IV	13132787	14.707	Maternal	13.132787	IV
IV	13132791	14.707	Maternal	13.132791	IV
IV	13132794	14.707	Maternal	13.132794	IV
IV	13132796	14.707	Maternal	13.132796	IV
IV	13132803	14.707	Maternal	13.132803	IV
IV	13132821	14.707	Maternal	13.132821	IV
IV	13137758	14.707	Maternal	13.137758	IV
IV	13137760	14.707	Maternal	13.13776	IV
IV	13137761	14.707	Maternal	13.137761	IV
IV	13137763	14.707	Maternal	13.137763	IV
IV	13157020	14.707	Maternal	13.15702	IV
IV	13157833	14.707	Maternal	13.157833	IV
IV	13157846	14.707	Maternal	13.157846	IV
IV	13191785	14.707	Maternal	13.191785	IV
IV	13198351	14.707	Maternal	13.198351	IV
IV	13198359	14.707	Maternal	13.198359	IV
IV	13198370	14.707	Maternal	13.19837	IV
IV	13206138	14.707	Maternal	13.206138	IV
IV	13209754	14.707	Maternal	13.209754	IV
IV	13209757	14.707	Maternal	13.209757	IV
IV	13210655	14.707	Maternal	13.210655	IV
IV	13210709	14.707	Maternal	13.210709	IV
IV	13225650	14.707	Maternal	13.22565	IV
IV	13267465	14.707	Maternal	13.267465	IV
IV	13267492	14.707	Maternal	13.267492	IV
IV	13267525	14.707	Maternal	13.267525	IV
IV	13267534	14.707	Maternal	13.267534	IV
IV	13271631	14.707	Maternal	13.271631	IV
IV	13280358	14.707	Maternal	13.280358	IV
IV	13307714	14.707	Maternal	13.307714	IV
IV	13307716	14.707	Maternal	13.307716	IV
IV	13307727	14.707	Maternal	13.307727	IV
IV	13307732	14.707	Maternal	13.307732	IV
IV	13307733	14.707	Maternal	13.307733	IV
IV	13339983	14.707	Maternal	13.339983	IV
IV	13339987	14.707	Maternal	13.339987	IV
IV	13340011	14.707	Maternal	13.340011	IV
IV	13376951	14.707	Maternal	13.376951	IV
IV	13376996	14.707	Maternal	13.376996	IV
IV	13446953	14.707	Maternal	13.446953	IV
IV	13447084	14.707	Maternal	13.447084	IV
IV	13447113	14.707	Maternal	13.447113	IV
IV	13448323	14.707	Maternal	13.448323	IV
IV	13448398	14.707	Maternal	13.448398	IV
IV	13448591	14.707	Maternal	13.448591	IV
IV	13448618	14.707	Maternal	13.448618	IV
IV	13470315	14.707	Maternal	13.470315	IV
IV	13481662	14.707	Maternal	13.481662	IV
IV	13481663	14.707	Maternal	13.481663	IV
IV	13481664	14.707	Maternal	13.481664	IV
IV	13496059	14.854	Maternal	13.496059	IV
IV	13496734	14.854	Maternal	13.496734	IV
IV	13497783	14.854	Maternal	13.497783	IV
IV	13497786	14.854	Maternal	13.497786	IV
IV	13497819	14.854	Maternal	13.497819	IV
IV	13497876	14.854	Maternal	13.497876	IV
IV	13505543	14.854	Maternal	13.505543	IV
IV	13536133	14.854	Maternal	13.536133	IV
IV	13536139	14.854	Maternal	13.536139	IV
IV	13536187	14.854	Maternal	13.536187	IV
IV	13536193	14.854	Maternal	13.536193	IV
IV	13536211	14.854	Maternal	13.536211	IV
IV	13536805	14.854	Maternal	13.536805	IV
IV	13536811	14.854	Maternal	13.536811	IV
IV	13551919	14.854	Maternal	13.551919	IV
IV	13557012	14.854	Maternal	13.557012	IV
IV	13557013	14.854	Maternal	13.557013	IV
IV	13560770	14.854	Maternal	13.56077	IV
IV	13573867	14.854	Maternal	13.573867	IV
IV	13573878	14.854	Maternal	13.573878	IV
IV	13581861	14.854	Maternal	13.581861	IV
IV	13581903	14.854	Maternal	13.581903	IV
IV	13582719	14.854	Maternal	13.582719	IV
IV	13582721	14.854	Maternal	13.582721	IV
IV	13600004	14.854	Maternal	13.600004	IV
IV	13600031	14.854	Maternal	13.600031	IV
IV	13600043	14.854	Maternal	13.600043	IV
IV	13613360	14.854	Maternal	13.61336	IV
IV	13615223	14.854	Maternal	13.615223	IV
IV	13615229	14.854	Maternal	13.615229	IV
IV	13615235	14.854	Maternal	13.615235	IV
IV	13615294	14.854	Maternal	13.615294	IV
IV	13706737	14.854	Maternal	13.706737	IV
IV	13706754	14.854	Maternal	13.706754	IV
IV	13733557	14.854	Maternal	13.733557	IV
IV	13733577	14.854	Maternal	13.733577	IV
IV	13733599	14.854	Maternal	13.733599	IV
IV	13733603	14.854	Maternal	13.733603	IV
IV	13733605	14.854	Maternal	13.733605	IV
IV	13733623	14.854	Maternal	13.733623	IV
IV	13733635	14.854	Maternal	13.733635	IV
IV	13736800	14.854	Maternal	13.7368	IV
IV	13751421	14.854	Maternal	13.751421	IV
IV	13751434	14.854	Maternal	13.751434	IV
IV	13751483	14.854	Maternal	13.751483	IV
IV	13751490	14.854	Maternal	13.75149	IV
IV	13790786	14.854	Maternal	13.790786	IV
IV	13790798	14.854	Maternal	13.790798	IV
IV	13816375	14.854	Maternal	13.816375	IV
IV	13846441	14.854	Maternal	13.846441	IV
IV	13857983	14.854	Maternal	13.857983	IV
IV	13858010	14.854	Maternal	13.85801	IV
IV	13866536	14.854	Maternal	13.866536	IV
IV	13870816	14.854	Maternal	13.870816	IV
IV	13871437	14.854	Maternal	13.871437	IV
IV	13871620	14.854	Maternal	13.87162	IV
IV	13871632	14.854	Maternal	13.871632	IV
IV	13889523	14.854	Maternal	13.889523	IV
IV	13889541	14.854	Maternal	13.889541	IV
IV	13924120	14.854	Maternal	13.92412	IV
IV	13924497	14.854	Maternal	13.924497	IV
IV	13924533	14.854	Maternal	13.924533	IV
IV	13924549	14.854	Maternal	13.924549	IV
IV	13924704	14.854	Maternal	13.924704	IV
IV	13924790	14.854	Maternal	13.92479	IV
IV	13926498	14.854	Maternal	13.926498	IV
IV	13996050	14.854	Maternal	13.99605	IV
IV	13997142	14.854	Maternal	13.997142	IV
IV	13998403	14.854	Maternal	13.998403	IV
IV	14031819	14.854	Maternal	14.031819	IV
IV	14207403	14.854	Maternal	14.207403	IV
IV	14270564	14.854	Maternal	14.270564	IV
IV	14272162	14.854	Maternal	14.272162	IV
IV	14272200	14.854	Maternal	14.2722	IV
IV	14272366	14.854	Maternal	14.272366	IV
IV	14272378	14.854	Maternal	14.272378	IV
IV	14290228	14.854	Maternal	14.290228	IV
IV	14290271	14.854	Maternal	14.290271	IV
IV	14311655	14.854	Maternal	14.311655	IV
IV	14326816	14.854	Maternal	14.326816	IV
IV	14346092	14.854	Maternal	14.346092	IV
IV	14349532	14.854	Maternal	14.349532	IV
IV	14364565	14.854	Maternal	14.364565	IV
IV	14364628	14.854	Maternal	14.364628	IV
IV	14366291	14.854	Maternal	14.366291	IV
IV	14366311	14.854	Maternal	14.366311	IV
IV	14397733	14.854	Maternal	14.397733	IV
IV	14399014	14.854	Maternal	14.399014	IV
IV	14399027	14.854	Maternal	14.399027	IV
IV	14399030	14.854	Maternal	14.39903	IV
IV	14399033	14.854	Maternal	14.399033	IV
IV	14399039	14.854	Maternal	14.399039	IV
IV	14400539	14.854	Maternal	14.400539	IV
IV	14400587	14.854	Maternal	14.400587	IV
IV	14400593	14.854	Maternal	14.400593	IV
IV	14414033	14.854	Maternal	14.414033	IV
IV	14414045	14.854	Maternal	14.414045	IV
IV	14414103	14.854	Maternal	14.414103	IV
IV	14424994	14.854	Maternal	14.424994	IV
IV	14425693	14.854	Maternal	14.425693	IV
IV	14425858	14.854	Maternal	14.425858	IV
IV	14425862	14.854	Maternal	14.425862	IV
IV	14474752	15.148	Maternal	14.474752	IV
IV	14474761	15.148	Maternal	14.474761	IV
IV	14493734	15.148	Maternal	14.493734	IV
IV	14493753	15.148	Maternal	14.493753	IV
IV	14493758	15.148	Maternal	14.493758	IV
IV	14563105	15.148	Maternal	14.563105	IV
IV	14566779	15.148	Maternal	14.566779	IV
IV	14582652	15.442	Maternal	14.582652	IV
IV	14582671	15.442	Maternal	14.582671	IV
IV	14583069	15.442	Maternal	14.583069	IV
IV	14583151	15.442	Maternal	14.583151	IV
IV	14583162	15.442	Maternal	14.583162	IV
IV	14584072	15.442	Maternal	14.584072	IV
IV	14598007	15.442	Maternal	14.598007	IV
IV	14618762	15.442	Maternal	14.618762	IV
IV	14618830	15.442	Maternal	14.61883	IV
IV	14642850	15.442	Maternal	14.64285	IV
IV	14642855	15.442	Maternal	14.642855	IV
IV	14642917	15.442	Maternal	14.642917	IV
IV	14658968	15.442	Maternal	14.658968	IV
IV	14658977	15.442	Maternal	14.658977	IV
IV	14658979	15.442	Maternal	14.658979	IV
IV	14659175	15.442	Maternal	14.659175	IV
IV	14659193	15.442	Maternal	14.659193	IV
IV	14659209	15.442	Maternal	14.659209	IV
IV	14671763	15.442	Maternal	14.671763	IV
IV	14671823	15.442	Maternal	14.671823	IV
IV	14671913	15.442	Maternal	14.671913	IV
IV	14700562	15.442	Maternal	14.700562	IV
IV	14700582	15.442	Maternal	14.700582	IV
IV	14704870	15.442	Maternal	14.70487	IV
IV	14707444	15.442	Maternal	14.707444	IV
IV	14707493	15.442	Maternal	14.707493	IV
IV	14707523	15.442	Maternal	14.707523	IV
IV	14707849	15.442	Maternal	14.707849	IV
IV	14736103	15.442	Maternal	14.736103	IV
IV	14772434	15.442	Maternal	14.772434	IV
IV	14772475	15.442	Maternal	14.772475	IV
IV	14772498	15.442	Maternal	14.772498	IV
IV	14772499	15.442	Maternal	14.772499	IV
IV	14772511	15.442	Maternal	14.772511	IV
IV	14772595	15.736	Maternal	14.772595	IV
IV	14772603	15.736	Maternal	14.772603	IV
IV	14772608	15.736	Maternal	14.772608	IV
IV	14772609	15.736	Maternal	14.772609	IV
IV	14818597	15.736	Maternal	14.818597	IV
IV	14818663	15.736	Maternal	14.818663	IV
IV	14821371	15.736	Maternal	14.821371	IV
IV	14821376	15.736	Maternal	14.821376	IV
IV	14845098	15.736	Maternal	14.845098	IV
IV	14851793	15.736	Maternal	14.851793	IV
IV	14851830	15.736	Maternal	14.85183	IV
IV	14877084	15.736	Maternal	14.877084	IV
IV	14910301	15.736	Maternal	14.910301	IV
IV	14910452	15.736	Maternal	14.910452	IV
IV	14917124	15.736	Maternal	14.917124	IV
IV	14917142	15.736	Maternal	14.917142	IV
IV	14917160	15.736	Maternal	14.91716	IV
IV	14920621	15.736	Maternal	14.920621	IV
IV	14933038	15.736	Maternal	14.933038	IV
IV	14952744	15.736	Maternal	14.952744	IV
IV	14952755	15.736	Maternal	14.952755	IV
IV	14952766	15.736	Maternal	14.952766	IV
IV	14952776	15.736	Maternal	14.952776	IV
IV	15007532	15.736	Maternal	15.007532	IV
IV	15007571	15.736	Maternal	15.007571	IV
IV	15007717	15.736	Maternal	15.007717	IV
IV	15007991	15.736	Maternal	15.007991	IV
IV	15008025	15.736	Maternal	15.008025	IV
IV	15008791	15.883	Maternal	15.008791	IV
IV	15008794	15.883	Maternal	15.008794	IV
IV	15008826	15.883	Maternal	15.008826	IV
IV	15008914	15.883	Maternal	15.008914	IV
IV	15033704	15.883	Maternal	15.033704	IV
IV	15047080	15.883	Maternal	15.04708	IV
IV	15048568	15.883	Maternal	15.048568	IV
IV	15049225	15.883	Maternal	15.049225	IV
IV	15049237	15.883	Maternal	15.049237	IV
IV	15049348	15.883	Maternal	15.049348	IV
IV	15050548	15.883	Maternal	15.050548	IV
IV	15051214	15.883	Maternal	15.051214	IV
IV	15052510	15.883	Maternal	15.05251	IV
IV	15059733	15.883	Maternal	15.059733	IV
IV	15059772	15.883	Maternal	15.059772	IV
IV	15059805	15.883	Maternal	15.059805	IV
IV	15087413	15.883	Maternal	15.087413	IV
IV	15097627	15.883	Maternal	15.097627	IV
IV	15099934	15.883	Maternal	15.099934	IV
IV	15154873	15.883	Maternal	15.154873	IV
IV	15183620	15.883	Maternal	15.18362	IV
IV	15184088	15.883	Maternal	15.184088	IV
IV	15184133	15.883	Maternal	15.184133	IV
IV	15206516	15.883	Maternal	15.206516	IV
IV	15206622	15.883	Maternal	15.206622	IV
IV	15234163	15.883	Maternal	15.234163	IV
IV	15251367	15.883	Maternal	15.251367	IV
IV	15257692	15.883	Maternal	15.257692	IV
IV	15266496	15.883	Maternal	15.266496	IV
IV	15266534	15.883	Maternal	15.266534	IV
IV	15266535	15.883	Maternal	15.266535	IV
IV	15266573	15.883	Maternal	15.266573	IV
IV	15274704	15.883	Maternal	15.274704	IV
IV	15290607	15.883	Maternal	15.290607	IV
IV	15354460	15.883	Maternal	15.35446	IV
IV	15361704	15.883	Maternal	15.361704	IV
IV	15361708	15.883	Maternal	15.361708	IV
IV	15361713	15.883	Maternal	15.361713	IV
IV	15364788	15.883	Maternal	15.364788	IV
IV	15365590	15.883	Maternal	15.36559	IV
IV	15365615	15.883	Maternal	15.365615	IV
IV	15365637	15.883	Maternal	15.365637	IV
IV	15365683	15.883	Maternal	15.365683	IV
IV	15382219	15.883	Maternal	15.382219	IV
IV	15382230	15.883	Maternal	15.38223	IV
IV	15382518	15.883	Maternal	15.382518	IV
IV	15408970	15.883	Maternal	15.40897	IV
IV	15422818	15.883	Maternal	15.422818	IV
IV	15423567	15.883	Maternal	15.423567	IV
IV	15470225	15.883	Maternal	15.470225	IV
IV	15515388	15.883	Maternal	15.515388	IV
IV	15527196	16.03	Maternal	15.527196	IV
IV	15562408	16.03	Maternal	15.562408	IV
IV	15585034	16.03	Maternal	15.585034	IV
IV	15608213	16.03	Maternal	15.608213	IV
IV	15622467	16.03	Maternal	15.622467	IV
IV	15622515	16.03	Maternal	15.622515	IV
IV	15638063	16.03	Maternal	15.638063	IV
IV	15659405	16.03	Maternal	15.659405	IV
IV	15659435	16.03	Maternal	15.659435	IV
IV	15659462	16.03	Maternal	15.659462	IV
IV	15662279	16.03	Maternal	15.662279	IV
IV	15662325	16.03	Maternal	15.662325	IV
IV	15672887	16.03	Maternal	15.672887	IV
IV	15676070	16.03	Maternal	15.67607	IV
IV	15676085	16.03	Maternal	15.676085	IV
IV	15689744	16.03	Maternal	15.689744	IV
IV	15704384	16.03	Maternal	15.704384	IV
IV	15756395	16.03	Maternal	15.756395	IV
IV	15756443	16.03	Maternal	15.756443	IV
IV	15756579	16.03	Maternal	15.756579	IV
IV	15756609	16.03	Maternal	15.756609	IV
IV	15756669	16.03	Maternal	15.756669	IV
IV	15766724	16.03	Maternal	15.766724	IV
IV	15780779	16.03	Maternal	15.780779	IV
IV	15814135	16.177	Maternal	15.814135	IV
IV	15814141	16.177	Maternal	15.814141	IV
IV	15814754	16.177	Maternal	15.814754	IV
IV	15814761	16.177	Maternal	15.814761	IV
IV	15814865	16.177	Maternal	15.814865	IV
IV	15814916	16.177	Maternal	15.814916	IV
IV	15814958	16.177	Maternal	15.814958	IV
IV	15815699	16.177	Maternal	15.815699	IV
IV	15815765	16.177	Maternal	15.815765	IV
IV	15815816	16.177	Maternal	15.815816	IV
IV	15819718	16.177	Maternal	15.819718	IV
IV	15885441	16.177	Maternal	15.885441	IV
IV	15907310	16.177	Maternal	15.90731	IV
IV	15914750	16.177	Maternal	15.91475	IV
IV	15930454	16.177	Maternal	15.930454	IV
IV	15935275	16.177	Maternal	15.935275	IV
IV	15935341	16.177	Maternal	15.935341	IV
IV	15956149	16.177	Maternal	15.956149	IV
IV	15974432	16.324	Maternal	15.974432	IV
IV	15978883	16.324	Maternal	15.978883	IV
IV	15978921	16.324	Maternal	15.978921	IV
IV	15978922	16.324	Maternal	15.978922	IV
IV	15999053	16.324	Maternal	15.999053	IV
IV	15999074	16.324	Maternal	15.999074	IV
IV	16011146	16.324	Maternal	16.011146	IV
IV	16052014	16.324	Maternal	16.052014	IV
IV	16052047	16.471	Maternal	16.052047	IV
IV	16066020	16.471	Maternal	16.06602	IV
IV	16066025	16.471	Maternal	16.066025	IV
IV	16073549	16.471	Maternal	16.073549	IV
IV	16073582	16.471	Maternal	16.073582	IV
IV	16093066	16.471	Maternal	16.093066	IV
IV	16093102	16.471	Maternal	16.093102	IV
IV	16098306	16.471	Maternal	16.098306	IV
IV	16098330	16.471	Maternal	16.09833	IV
IV	16098335	16.471	Maternal	16.098335	IV
IV	16098365	16.471	Maternal	16.098365	IV
IV	16100923	16.471	Maternal	16.100923	IV
IV	16150039	16.471	Maternal	16.150039	IV
IV	16154625	16.471	Maternal	16.154625	IV
IV	16159218	16.471	Maternal	16.159218	IV
IV	16159224	16.471	Maternal	16.159224	IV
IV	16159227	16.471	Maternal	16.159227	IV
IV	16159242	16.471	Maternal	16.159242	IV
IV	16159254	16.471	Maternal	16.159254	IV
IV	16159277	16.471	Maternal	16.159277	IV
IV	16202150	16.471	Maternal	16.20215	IV
IV	16207524	16.471	Maternal	16.207524	IV
IV	16207525	16.471	Maternal	16.207525	IV
IV	16207533	16.471	Maternal	16.207533	IV
IV	16207548	16.471	Maternal	16.207548	IV
IV	16207578	16.471	Maternal	16.207578	IV
IV	16208705	16.471	Maternal	16.208705	IV
IV	16208768	16.471	Maternal	16.208768	IV
IV	16209435	16.471	Maternal	16.209435	IV
IV	16209438	16.471	Maternal	16.209438	IV
IV	16209826	16.471	Maternal	16.209826	IV
IV	16219397	16.471	Maternal	16.219397	IV
IV	16226377	16.471	Maternal	16.226377	IV
IV	16255378	16.471	Maternal	16.255378	IV
IV	16296286	16.471	Maternal	16.296286	IV
IV	16296322	16.471	Maternal	16.296322	IV
IV	16296336	16.471	Maternal	16.296336	IV
IV	16321691	16.471	Maternal	16.321691	IV
IV	16340977	16.471	Maternal	16.340977	IV
IV	16340982	16.471	Maternal	16.340982	IV
IV	16357625	16.471	Maternal	16.357625	IV
IV	16359172	16.471	Maternal	16.359172	IV
IV	16359173	16.471	Maternal	16.359173	IV
IV	16373602	16.471	Maternal	16.373602	IV
IV	16373632	16.471	Maternal	16.373632	IV
IV	16400226	16.471	Maternal	16.400226	IV
IV	16413072	16.471	Maternal	16.413072	IV
IV	16415240	16.471	Maternal	16.41524	IV
IV	16415270	16.471	Maternal	16.41527	IV
IV	16415271	16.471	Maternal	16.415271	IV
IV	16415691	16.471	Maternal	16.415691	IV
IV	16415722	16.471	Maternal	16.415722	IV
IV	16415781	16.471	Maternal	16.415781	IV
IV	16415832	16.471	Maternal	16.415832	IV
IV	16415859	16.471	Maternal	16.415859	IV
IV	16415876	16.471	Maternal	16.415876	IV
IV	16454476	16.471	Maternal	16.454476	IV
IV	16460026	16.471	Maternal	16.460026	IV
IV	16460040	16.471	Maternal	16.46004	IV
IV	16460067	16.471	Maternal	16.460067	IV
IV	16460076	16.471	Maternal	16.460076	IV
IV	16460127	16.471	Maternal	16.460127	IV
IV	16482218	16.471	Maternal	16.482218	IV
IV	16482256	16.471	Maternal	16.482256	IV
IV	16554916	16.471	Maternal	16.554916	IV
IV	16554919	16.471	Maternal	16.554919	IV
IV	16650679	16.471	Maternal	16.650679	IV
IV	16650714	16.471	Maternal	16.650714	IV
IV	16658370	16.471	Maternal	16.65837	IV
IV	16658376	16.471	Maternal	16.658376	IV
IV	16658415	16.471	Maternal	16.658415	IV
IV	16671719	16.471	Maternal	16.671719	IV
IV	16723327	16.471	Maternal	16.723327	IV
