Chr	BP	num_rep	species
I	360001	2815	inopinata
I	370001	1987	inopinata
I	380001	3657	inopinata
I	390001	1184	inopinata
I	400001	5659	inopinata
I	410001	1410	inopinata
I	420001	1272	inopinata
I	430001	68	inopinata
I	440001	218	inopinata
I	450001	1578	inopinata
I	460001	2425	inopinata
I	470001	577	inopinata
I	480001	2185	inopinata
I	490001	3676	inopinata
I	500001	3230	inopinata
I	510001	3672	inopinata
I	520001	3804	inopinata
I	530001	2788	inopinata
I	540001	2430	inopinata
I	550001	261	inopinata
I	560001	0	inopinata
I	570001	41	inopinata
I	580001	1163	inopinata
I	590001	6133	inopinata
I	600001	413	inopinata
I	610001	2059	inopinata
I	620001	804	inopinata
I	630001	556	inopinata
I	640001	1508	inopinata
I	650001	1145	inopinata
I	660001	834	inopinata
I	670001	1469	inopinata
I	680001	360	inopinata
I	690001	245	inopinata
I	700001	338	inopinata
I	710001	223	inopinata
I	720001	2241	inopinata
I	730001	1128	inopinata
I	740001	4587	inopinata
I	750001	5765	inopinata
I	760001	2436	inopinata
I	770001	1061	inopinata
I	780001	1660	inopinata
I	790001	1891	inopinata
I	800001	968	inopinata
I	810001	1007	inopinata
I	820001	1807	inopinata
I	830001	2010	inopinata
I	840001	3420	inopinata
I	850001	1876	inopinata
I	860001	2353	inopinata
I	870001	3124	inopinata
I	880001	389	inopinata
I	890001	152	inopinata
I	900001	428	inopinata
I	910001	195	inopinata
I	920001	1053	inopinata
I	930001	4211	inopinata
I	940001	1504	inopinata
I	950001	401	inopinata
I	960001	3115	inopinata
I	970001	975	inopinata
I	980001	2861	inopinata
I	990001	879	inopinata
I	1000001	1700	inopinata
I	1010001	1080	inopinata
I	1020001	3296	inopinata
I	1030001	1691	inopinata
I	1040001	2014	inopinata
I	1050001	1135	inopinata
I	1060001	1843	inopinata
I	1070001	1659	inopinata
I	1080001	5942	inopinata
I	1090001	10000	inopinata
I	1100001	5230	inopinata
I	1110001	7040	inopinata
I	1120001	6972	inopinata
I	1130001	7786	inopinata
I	1140001	1848	inopinata
I	1150001	1345	inopinata
I	1160001	1455	inopinata
I	1170001	699	inopinata
I	1180001	403	inopinata
I	1190001	2113	inopinata
I	1200001	2048	inopinata
I	1210001	4730	inopinata
I	1220001	3263	inopinata
I	1230001	1967	inopinata
I	1240001	1254	inopinata
I	1250001	1814	inopinata
I	1260001	4142	inopinata
I	1270001	4121	inopinata
I	1280001	6615	inopinata
I	1290001	3496	inopinata
I	1300001	219	inopinata
I	1310001	551	inopinata
I	1320001	212	inopinata
I	1330001	232	inopinata
I	1340001	1119	inopinata
I	1350001	5248	inopinata
I	1360001	1879	inopinata
I	1370001	4007	inopinata
I	1380001	3297	inopinata
I	1390001	1900	inopinata
I	1400001	1275	inopinata
I	1410001	3069	inopinata
I	1420001	871	inopinata
I	1430001	1569	inopinata
I	1440001	3028	inopinata
I	1450001	1579	inopinata
I	1460001	2492	inopinata
I	1470001	1758	inopinata
I	1480001	2183	inopinata
I	1490001	827	inopinata
I	1500001	858	inopinata
I	1510001	278	inopinata
I	1520001	1217	inopinata
I	1530001	2435	inopinata
I	1540001	175	inopinata
I	1550001	3804	inopinata
I	1560001	5720	inopinata
I	1570001	3454	inopinata
I	1580001	1661	inopinata
I	1590001	1763	inopinata
I	1600001	1031	inopinata
I	1610001	122	inopinata
I	1620001	872	inopinata
I	1630001	3156	inopinata
I	1640001	2010	inopinata
I	1650001	1456	inopinata
I	1660001	732	inopinata
I	1670001	2765	inopinata
I	1680001	2514	inopinata
I	1690001	3873	inopinata
I	1700001	1501	inopinata
I	1710001	4860	inopinata
I	1720001	770	inopinata
I	1730001	509	inopinata
I	1740001	7596	inopinata
I	1750001	6183	inopinata
I	1760001	716	inopinata
I	1770001	1643	inopinata
I	1780001	3821	inopinata
I	1790001	2415	inopinata
I	1800001	1436	inopinata
I	1810001	3227	inopinata
I	1820001	4589	inopinata
I	1830001	2084	inopinata
I	1840001	1780	inopinata
I	1850001	3343	inopinata
I	1860001	1197	inopinata
I	1870001	4269	inopinata
I	1880001	2022	inopinata
I	1890001	1507	inopinata
I	1900001	2350	inopinata
I	1910001	1880	inopinata
I	1920001	418	inopinata
I	1930001	1555	inopinata
I	1940001	1663	inopinata
I	1950001	1662	inopinata
I	1960001	3281	inopinata
I	1970001	2498	inopinata
I	1980001	3528	inopinata
I	1990001	3296	inopinata
I	2000001	1940	inopinata
I	2010001	3300	inopinata
I	2020001	4698	inopinata
I	2030001	1575	inopinata
I	2040001	1697	inopinata
I	2050001	3124	inopinata
I	2060001	3045	inopinata
I	2070001	550	inopinata
I	2080001	580	inopinata
I	2090001	553	inopinata
I	2100001	4026	inopinata
I	2110001	2913	inopinata
I	2120001	391	inopinata
I	2130001	2178	inopinata
I	2140001	3011	inopinata
I	2150001	3482	inopinata
I	2160001	2362	inopinata
I	2170001	1115	inopinata
I	2180001	2930	inopinata
I	2190001	1089	inopinata
I	2200001	90	inopinata
I	2210001	658	inopinata
I	2220001	657	inopinata
I	2230001	301	inopinata
I	2240001	730	inopinata
I	2250001	1656	inopinata
I	2260001	213	inopinata
I	2270001	1066	inopinata
I	2280001	915	inopinata
I	2290001	180	inopinata
I	2300001	204	inopinata
I	2310001	598	inopinata
I	2320001	2413	inopinata
I	2330001	3211	inopinata
I	2340001	4493	inopinata
I	2350001	3287	inopinata
I	2360001	6913	inopinata
I	2370001	5273	inopinata
I	2380001	3988	inopinata
I	2390001	3669	inopinata
I	2400001	824	inopinata
I	2410001	3281	inopinata
I	2420001	3925	inopinata
I	2430001	2132	inopinata
I	2440001	2870	inopinata
I	2450001	1819	inopinata
I	2460001	2204	inopinata
I	2470001	2841	inopinata
I	2480001	4313	inopinata
I	2490001	4132	inopinata
I	2500001	5925	inopinata
I	2510001	7325	inopinata
I	2520001	6994	inopinata
I	2530001	9198	inopinata
I	2540001	1501	inopinata
I	2550001	3861	inopinata
I	2560001	2053	inopinata
I	2570001	3681	inopinata
I	2580001	519	inopinata
I	2590001	2388	inopinata
I	2600001	3658	inopinata
I	2610001	2091	inopinata
I	2620001	532	inopinata
I	2630001	3216	inopinata
I	2640001	4525	inopinata
I	2650001	2684	inopinata
I	2660001	2133	inopinata
I	2670001	7253	inopinata
I	2680001	9996	inopinata
I	2690001	9723	inopinata
I	2700001	1202	inopinata
I	2710001	2571	inopinata
I	2720001	750	inopinata
I	2730001	1115	inopinata
I	2740001	3116	inopinata
I	2750001	5958	inopinata
I	2760001	7106	inopinata
I	2770001	4097	inopinata
I	2780001	3502	inopinata
I	2790001	2252	inopinata
I	2800001	3739	inopinata
I	2810001	2864	inopinata
I	2820001	2773	inopinata
I	2830001	2910	inopinata
I	2840001	1456	inopinata
I	2850001	2540	inopinata
I	2860001	2781	inopinata
I	2870001	791	inopinata
I	2880001	2342	inopinata
I	2890001	4132	inopinata
I	2900001	6204	inopinata
I	2910001	4080	inopinata
I	2920001	1235	inopinata
I	2930001	225	inopinata
I	2940001	2783	inopinata
I	2950001	261	inopinata
I	2960001	182	inopinata
I	2970001	600	inopinata
I	2980001	2049	inopinata
I	2990001	1571	inopinata
I	3000001	2936	inopinata
I	3010001	3306	inopinata
I	3020001	1858	inopinata
I	3030001	2331	inopinata
I	3040001	1729	inopinata
I	3050001	577	inopinata
I	3060001	1253	inopinata
I	3070001	1474	inopinata
I	3080001	729	inopinata
I	3090001	2073	inopinata
I	3100001	2081	inopinata
I	3110001	2210	inopinata
I	3120001	2014	inopinata
I	3130001	3501	inopinata
I	3140001	3522	inopinata
I	3150001	538	inopinata
I	3160001	5420	inopinata
I	3170001	1329	inopinata
I	3180001	1210	inopinata
I	3190001	4306	inopinata
I	3200001	6726	inopinata
I	3210001	5388	inopinata
I	3220001	3460	inopinata
I	3230001	1822	inopinata
I	3240001	1017	inopinata
I	3250001	438	inopinata
I	3260001	1975	inopinata
I	3270001	4758	inopinata
I	3280001	6067	inopinata
I	3290001	8134	inopinata
I	3300001	4442	inopinata
I	3310001	4659	inopinata
I	3320001	694	inopinata
I	3330001	2184	inopinata
I	3340001	2031	inopinata
I	3350001	2547	inopinata
I	3360001	398	inopinata
I	3370001	3262	inopinata
I	3380001	5427	inopinata
I	3390001	6417	inopinata
I	3400001	3821	inopinata
I	3410001	3580	inopinata
I	3420001	6182	inopinata
I	3430001	7267	inopinata
I	3440001	6439	inopinata
I	3450001	4574	inopinata
I	3460001	1967	inopinata
I	3470001	4363	inopinata
I	3480001	2565	inopinata
I	3490001	1580	inopinata
I	3500001	2965	inopinata
I	3510001	4746	inopinata
I	3520001	5486	inopinata
I	3530001	4260	inopinata
I	3540001	1904	inopinata
I	3550001	4882	inopinata
I	3560001	2275	inopinata
I	3570001	1244	inopinata
I	3580001	3491	inopinata
I	3590001	1879	inopinata
I	3600001	3708	inopinata
I	3610001	1999	inopinata
I	3620001	999	inopinata
I	3630001	1691	inopinata
I	3640001	1244	inopinata
I	3650001	2387	inopinata
I	3660001	845	inopinata
I	3670001	562	inopinata
I	3680001	928	inopinata
I	3690001	1343	inopinata
I	3700001	4878	inopinata
I	3710001	3605	inopinata
I	3720001	5203	inopinata
I	3730001	4694	inopinata
I	3740001	5941	inopinata
I	3750001	7881	inopinata
I	3760001	6521	inopinata
I	3770001	0	inopinata
I	3780001	0	inopinata
I	3790001	0	inopinata
I	3800001	3843	inopinata
I	3810001	6053	inopinata
I	3820001	2915	inopinata
I	3830001	4221	inopinata
I	3840001	849	inopinata
I	3850001	1511	inopinata
I	3860001	992	inopinata
I	3870001	6200	inopinata
I	3880001	9071	inopinata
I	3890001	3321	inopinata
I	3900001	7030	inopinata
I	3910001	3961	inopinata
I	3920001	1274	inopinata
I	3930001	4235	inopinata
I	3940001	72	inopinata
I	3950001	2684	inopinata
I	3960001	3557	inopinata
I	3970001	2940	inopinata
I	3980001	1664	inopinata
I	3990001	3733	inopinata
I	4000001	3856	inopinata
I	4010001	2539	inopinata
I	4020001	1306	inopinata
I	4030001	1691	inopinata
I	4040001	1399	inopinata
I	4050001	1661	inopinata
I	4060001	2284	inopinata
I	4070001	4172	inopinata
I	4080001	611	inopinata
I	4090001	9575	inopinata
I	4100001	5115	inopinata
I	4110001	4332	inopinata
I	4120001	6190	inopinata
I	4130001	3167	inopinata
I	4140001	2352	inopinata
I	4150001	2002	inopinata
I	4160001	5135	inopinata
I	4170001	3913	inopinata
I	4180001	504	inopinata
I	4190001	2395	inopinata
I	4200001	1080	inopinata
I	4210001	290	inopinata
I	4220001	978	inopinata
I	4230001	3388	inopinata
I	4240001	3729	inopinata
I	4250001	4889	inopinata
I	4260001	5261	inopinata
I	4270001	2927	inopinata
I	4280001	3306	inopinata
I	4290001	3531	inopinata
I	4300001	7314	inopinata
I	4310001	1397	inopinata
I	4320001	3703	inopinata
I	4330001	3226	inopinata
I	4340001	2077	inopinata
I	4350001	366	inopinata
I	4360001	1749	inopinata
I	4370001	318	inopinata
I	4380001	640	inopinata
I	4390001	45	inopinata
I	4400001	2329	inopinata
I	4410001	1782	inopinata
I	4420001	3134	inopinata
I	4430001	2995	inopinata
I	4440001	5896	inopinata
I	4450001	3652	inopinata
I	4460001	6987	inopinata
I	4470001	6465	inopinata
I	4480001	5583	inopinata
I	4490001	5315	inopinata
I	4500001	638	inopinata
I	4510001	2961	inopinata
I	4520001	5770	inopinata
I	4530001	1648	inopinata
I	4540001	989	inopinata
I	4550001	975	inopinata
I	4560001	992	inopinata
I	4570001	3216	inopinata
I	4580001	3057	inopinata
I	4590001	2533	inopinata
I	4600001	1034	inopinata
I	4610001	1504	inopinata
I	4620001	585	inopinata
I	4630001	2304	inopinata
I	4640001	417	inopinata
I	4650001	83	inopinata
I	4660001	2511	inopinata
I	4670001	5745	inopinata
I	4680001	4013	inopinata
I	4690001	4712	inopinata
I	4700001	2384	inopinata
I	4710001	1629	inopinata
I	4720001	830	inopinata
I	4730001	2033	inopinata
I	4740001	471	inopinata
I	4750001	461	inopinata
I	4760001	260	inopinata
I	4770001	3186	inopinata
I	4780001	4042	inopinata
I	4790001	3153	inopinata
I	4800001	3535	inopinata
I	4810001	2779	inopinata
I	4820001	4300	inopinata
I	4830001	4352	inopinata
I	4840001	3239	inopinata
I	4850001	3665	inopinata
I	4860001	5814	inopinata
I	4870001	5887	inopinata
I	4880001	7807	inopinata
I	4890001	3471	inopinata
I	4900001	1356	inopinata
I	4910001	1501	inopinata
I	4920001	2404	inopinata
I	4930001	2767	inopinata
I	4940001	1967	inopinata
I	4950001	7203	inopinata
I	4960001	6651	inopinata
I	4970001	4930	inopinata
I	4980001	6711	inopinata
I	4990001	3598	inopinata
I	5000001	4265	inopinata
I	5010001	5415	inopinata
I	5020001	2119	inopinata
I	5030001	1369	inopinata
I	5040001	2077	inopinata
I	5050001	5071	inopinata
I	5060001	3042	inopinata
I	5070001	1589	inopinata
I	5080001	3583	inopinata
I	5090001	4544	inopinata
I	5100001	5782	inopinata
I	5110001	5449	inopinata
I	5120001	3431	inopinata
I	5130001	4023	inopinata
I	5140001	2331	inopinata
I	5150001	1360	inopinata
I	5160001	3688	inopinata
I	5170001	1079	inopinata
I	5180001	3278	inopinata
I	5190001	1976	inopinata
I	5200001	3463	inopinata
I	5210001	3189	inopinata
I	5220001	5778	inopinata
I	5230001	4195	inopinata
I	5240001	3146	inopinata
I	5250001	4727	inopinata
I	5260001	5956	inopinata
I	5270001	6690	inopinata
I	5280001	3287	inopinata
I	5290001	3717	inopinata
I	5300001	4533	inopinata
I	5310001	5592	inopinata
I	5320001	711	inopinata
I	5330001	790	inopinata
I	5340001	2858	inopinata
I	5350001	2111	inopinata
I	5360001	2172	inopinata
I	5370001	5174	inopinata
I	5380001	1607	inopinata
I	5390001	3913	inopinata
I	5400001	4214	inopinata
I	5410001	2077	inopinata
I	5420001	147	inopinata
I	5430001	3239	inopinata
I	5440001	3443	inopinata
I	5450001	5316	inopinata
I	5460001	4858	inopinata
I	5470001	2147	inopinata
I	5480001	1829	inopinata
I	5490001	5266	inopinata
I	5500001	2789	inopinata
I	5510001	2852	inopinata
I	5520001	3899	inopinata
I	5530001	3072	inopinata
I	5540001	1171	inopinata
I	5550001	538	inopinata
I	5560001	2782	inopinata
I	5570001	1415	inopinata
I	5580001	587	inopinata
I	5590001	860	inopinata
I	5600001	4807	inopinata
I	5610001	2453	inopinata
I	5620001	3119	inopinata
I	5630001	4332	inopinata
I	5640001	1944	inopinata
I	5650001	169	inopinata
I	5660001	407	inopinata
I	5670001	2381	inopinata
I	5680001	4345	inopinata
I	5690001	152	inopinata
I	5700001	1586	inopinata
I	5710001	4086	inopinata
I	5720001	3202	inopinata
I	5730001	1588	inopinata
I	5740001	4458	inopinata
I	5750001	3742	inopinata
I	5760001	3288	inopinata
I	5770001	1493	inopinata
I	5780001	1802	inopinata
I	5790001	369	inopinata
I	5800001	86	inopinata
I	5810001	2858	inopinata
I	5820001	2495	inopinata
I	5830001	1325	inopinata
I	5840001	1117	inopinata
I	5850001	3096	inopinata
I	5860001	7204	inopinata
I	5870001	2787	inopinata
I	5880001	2982	inopinata
I	5890001	564	inopinata
I	5900001	2296	inopinata
I	5910001	1593	inopinata
I	5920001	299	inopinata
I	5930001	2123	inopinata
I	5940001	3970	inopinata
I	5950001	7861	inopinata
I	5960001	7845	inopinata
I	5970001	3983	inopinata
I	5980001	6788	inopinata
I	5990001	6883	inopinata
I	6000001	5712	inopinata
I	6010001	2678	inopinata
I	6020001	6665	inopinata
I	6030001	8962	inopinata
I	6040001	7155	inopinata
I	6050001	7612	inopinata
I	6060001	5589	inopinata
I	6070001	3660	inopinata
I	6080001	6424	inopinata
I	6090001	7881	inopinata
I	6100001	8961	inopinata
I	6110001	6791	inopinata
I	6120001	5738	inopinata
I	6130001	3367	inopinata
I	6140001	1109	inopinata
I	6150001	2967	inopinata
I	6160001	2791	inopinata
I	6170001	487	inopinata
I	6180001	4175	inopinata
I	6190001	10000	inopinata
I	6200001	3665	inopinata
I	6210001	636	inopinata
I	6220001	248	inopinata
I	6230001	1969	inopinata
I	6240001	4886	inopinata
I	6250001	3917	inopinata
I	6260001	3259	inopinata
I	6270001	2404	inopinata
I	6280001	2813	inopinata
I	6290001	2454	inopinata
I	6300001	2019	inopinata
I	6310001	1338	inopinata
I	6320001	2188	inopinata
I	6330001	985	inopinata
I	6340001	1038	inopinata
I	6350001	1401	inopinata
I	6360001	7977	inopinata
I	6370001	8458	inopinata
I	6380001	3427	inopinata
I	6390001	227	inopinata
I	6400001	2326	inopinata
I	6410001	1932	inopinata
I	6420001	1302	inopinata
I	6430001	1300	inopinata
I	6440001	5571	inopinata
I	6450001	2107	inopinata
I	6460001	325	inopinata
I	6470001	3750	inopinata
I	6480001	3584	inopinata
I	6490001	1184	inopinata
I	6500001	2176	inopinata
I	6510001	2334	inopinata
I	6520001	6705	inopinata
I	6530001	357	inopinata
I	6540001	1258	inopinata
I	6550001	1970	inopinata
I	6560001	5060	inopinata
I	6570001	6495	inopinata
I	6580001	3247	inopinata
I	6590001	3631	inopinata
I	6600001	3418	inopinata
I	6610001	1264	inopinata
I	6620001	1499	inopinata
I	6630001	1410	inopinata
I	6640001	3184	inopinata
I	6650001	2794	inopinata
I	6660001	1619	inopinata
I	6670001	462	inopinata
I	6680001	3201	inopinata
I	6690001	5212	inopinata
I	6700001	690	inopinata
I	6710001	442	inopinata
I	6720001	3033	inopinata
I	6730001	1373	inopinata
I	6740001	814	inopinata
I	6750001	4996	inopinata
I	6760001	1417	inopinata
I	6770001	34	inopinata
I	6780001	2501	inopinata
I	6790001	1807	inopinata
I	6800001	3649	inopinata
I	6810001	3567	inopinata
I	6820001	1110	inopinata
I	6830001	665	inopinata
I	6840001	2061	inopinata
I	6850001	3266	inopinata
I	6860001	3723	inopinata
I	6870001	6597	inopinata
I	6880001	5166	inopinata
I	6890001	3881	inopinata
I	6900001	291	inopinata
I	6910001	6463	inopinata
I	6920001	1964	inopinata
I	6930001	2817	inopinata
I	6940001	3041	inopinata
I	6950001	248	inopinata
I	6960001	2209	inopinata
I	6970001	1480	inopinata
I	6980001	2895	inopinata
I	6990001	1792	inopinata
I	7000001	3744	inopinata
I	7010001	2915	inopinata
I	7020001	3007	inopinata
I	7030001	2950	inopinata
I	7040001	1256	inopinata
I	7050001	883	inopinata
I	7060001	2053	inopinata
I	7070001	3313	inopinata
I	7080001	755	inopinata
I	7090001	523	inopinata
I	7100001	3580	inopinata
I	7110001	2670	inopinata
I	7120001	4345	inopinata
I	7130001	5949	inopinata
I	7140001	3165	inopinata
I	7150001	2745	inopinata
I	7160001	2382	inopinata
I	7170001	2550	inopinata
I	7180001	1132	inopinata
I	7190001	1256	inopinata
I	7200001	1344	inopinata
I	7210001	2899	inopinata
I	7220001	3839	inopinata
I	7230001	3054	inopinata
I	7240001	1964	inopinata
I	7250001	1356	inopinata
I	7260001	91	inopinata
I	7270001	1896	inopinata
I	7280001	1813	inopinata
I	7290001	458	inopinata
I	7300001	1301	inopinata
I	7310001	1068	inopinata
I	7320001	2132	inopinata
I	7330001	5031	inopinata
I	7340001	4631	inopinata
I	7350001	6137	inopinata
I	7360001	6293	inopinata
I	7370001	5498	inopinata
I	7380001	7022	inopinata
I	7390001	5876	inopinata
I	7400001	5722	inopinata
I	7410001	5091	inopinata
I	7420001	9221	inopinata
I	7430001	6378	inopinata
I	7440001	8587	inopinata
I	7450001	8410	inopinata
I	7460001	8635	inopinata
I	7470001	9911	inopinata
I	7480001	6869	inopinata
I	7490001	6234	inopinata
I	7500001	6670	inopinata
I	7510001	5825	inopinata
I	7520001	5527	inopinata
I	7530001	2524	inopinata
I	7540001	4362	inopinata
I	7550001	467	inopinata
I	7560001	5055	inopinata
I	7570001	3893	inopinata
I	7580001	3242	inopinata
I	7590001	4165	inopinata
I	7600001	358	inopinata
I	7610001	6101	inopinata
I	7620001	5870	inopinata
